parents,has_nurs,form,children,housing,finance,social,health,Class
usual,very_crit,incomplete,C,critical,convenient,nonprob,not_recom,not_recom
usual,very_crit,incomplete,C,critical,convenient,slightly_prob,recommended,spec_prior
usual,very_crit,incomplete,C,critical,convenient,slightly_prob,priority,spec_prior
usual,very_crit,incomplete,C,critical,convenient,slightly_prob,not_recom,not_recom
usual,very_crit,incomplete,C,critical,convenient,problematic,recommended,spec_prior
usual,very_crit,incomplete,C,critical,convenient,problematic,priority,spec_prior
usual,very_crit,incomplete,C,critical,convenient,problematic,not_recom,not_recom
usual,very_crit,incomplete,C,critical,inconv,nonprob,recommended,spec_prior
usual,very_crit,incomplete,C,critical,inconv,nonprob,priority,spec_prior
usual,very_crit,incomplete,C,critical,inconv,nonprob,not_recom,not_recom
usual,very_crit,incomplete,C,critical,inconv,slightly_prob,recommended,spec_prior
usual,very_crit,incomplete,C,critical,inconv,slightly_prob,priority,spec_prior
usual,very_crit,incomplete,C,critical,inconv,slightly_prob,not_recom,not_recom
usual,very_crit,incomplete,C,critical,inconv,problematic,recommended,spec_prior
usual,very_crit,incomplete,C,critical,inconv,problematic,priority,spec_prior
usual,very_crit,incomplete,C,critical,inconv,problematic,not_recom,not_recom
usual,very_crit,incomplete,D,convenient,convenient,nonprob,recommended,priority
usual,very_crit,incomplete,D,convenient,convenient,nonprob,priority,spec_prior
usual,very_crit,incomplete,D,convenient,convenient,nonprob,not_recom,not_recom
usual,very_crit,incomplete,D,convenient,convenient,slightly_prob,recommended,priority
usual,very_crit,incomplete,D,convenient,convenient,slightly_prob,priority,spec_prior
usual,very_crit,incomplete,D,convenient,convenient,slightly_prob,not_recom,not_recom
usual,very_crit,incomplete,D,convenient,convenient,problematic,recommended,spec_prior
usual,very_crit,incomplete,D,convenient,convenient,problematic,priority,spec_prior
usual,very_crit,incomplete,D,convenient,convenient,problematic,not_recom,not_recom
usual,very_crit,incomplete,D,convenient,inconv,nonprob,recommended,spec_prior
usual,very_crit,incomplete,D,convenient,inconv,nonprob,priority,spec_prior
usual,very_crit,incomplete,D,convenient,inconv,nonprob,not_recom,not_recom
usual,very_crit,incomplete,D,convenient,inconv,slightly_prob,recommended,spec_prior
usual,very_crit,incomplete,D,convenient,inconv,slightly_prob,priority,spec_prior
usual,very_crit,incomplete,D,convenient,inconv,slightly_prob,not_recom,not_recom
usual,very_crit,incomplete,D,convenient,inconv,problematic,recommended,spec_prior
usual,very_crit,incomplete,D,convenient,inconv,problematic,priority,spec_prior
usual,very_crit,incomplete,D,convenient,inconv,problematic,not_recom,not_recom
usual,very_crit,incomplete,D,less_conv,convenient,nonprob,recommended,spec_prior
usual,very_crit,incomplete,D,less_conv,convenient,nonprob,priority,spec_prior
usual,very_crit,incomplete,D,less_conv,convenient,nonprob,not_recom,not_recom
usual,very_crit,incomplete,D,less_conv,convenient,slightly_prob,recommended,spec_prior
usual,very_crit,incomplete,D,less_conv,convenient,slightly_prob,priority,spec_prior
usual,very_crit,incomplete,D,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,very_crit,incomplete,D,less_conv,convenient,problematic,recommended,spec_prior
usual,very_crit,incomplete,D,less_conv,convenient,problematic,priority,spec_prior
usual,very_crit,incomplete,D,less_conv,convenient,problematic,not_recom,not_recom
usual,very_crit,incomplete,D,less_conv,inconv,nonprob,recommended,spec_prior
usual,very_crit,incomplete,D,less_conv,inconv,nonprob,priority,spec_prior
usual,very_crit,incomplete,D,less_conv,inconv,nonprob,not_recom,not_recom
usual,very_crit,incomplete,D,less_conv,inconv,slightly_prob,recommended,spec_prior
usual,very_crit,incomplete,D,less_conv,inconv,slightly_prob,priority,spec_prior
usual,very_crit,incomplete,D,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,very_crit,incomplete,D,less_conv,inconv,problematic,recommended,spec_prior
usual,very_crit,incomplete,D,less_conv,inconv,problematic,priority,spec_prior
usual,very_crit,incomplete,D,less_conv,inconv,problematic,not_recom,not_recom
usual,very_crit,incomplete,D,critical,convenient,nonprob,recommended,spec_prior
usual,very_crit,incomplete,D,critical,convenient,nonprob,priority,spec_prior
usual,very_crit,incomplete,D,critical,convenient,nonprob,not_recom,not_recom
usual,very_crit,incomplete,D,critical,convenient,slightly_prob,recommended,spec_prior
usual,very_crit,incomplete,D,critical,convenient,slightly_prob,priority,spec_prior
usual,very_crit,incomplete,D,critical,convenient,slightly_prob,not_recom,not_recom
usual,very_crit,incomplete,D,critical,convenient,problematic,recommended,spec_prior
usual,very_crit,incomplete,D,critical,convenient,problematic,priority,spec_prior
usual,very_crit,incomplete,D,critical,convenient,problematic,not_recom,not_recom
usual,very_crit,incomplete,D,critical,inconv,nonprob,recommended,spec_prior
usual,very_crit,incomplete,D,critical,inconv,nonprob,priority,spec_prior
usual,very_crit,incomplete,D,critical,inconv,nonprob,not_recom,not_recom
usual,very_crit,incomplete,D,critical,inconv,slightly_prob,recommended,spec_prior
usual,very_crit,incomplete,D,critical,inconv,slightly_prob,priority,spec_prior
usual,very_crit,incomplete,D,critical,inconv,slightly_prob,not_recom,not_recom
usual,very_crit,incomplete,D,critical,inconv,problematic,recommended,spec_prior
usual,very_crit,incomplete,D,critical,inconv,problematic,priority,spec_prior
usual,very_crit,incomplete,D,critical,inconv,problematic,not_recom,not_recom
usual,very_crit,foster,A,convenient,convenient,nonprob,recommended,priority
usual,very_crit,foster,A,convenient,convenient,nonprob,priority,spec_prior
usual,very_crit,foster,A,convenient,convenient,nonprob,not_recom,not_recom
usual,very_crit,foster,A,convenient,convenient,slightly_prob,recommended,priority
usual,very_crit,foster,A,convenient,convenient,slightly_prob,priority,spec_prior
usual,very_crit,foster,A,convenient,convenient,slightly_prob,not_recom,not_recom
usual,very_crit,foster,A,convenient,convenient,problematic,recommended,spec_prior
usual,very_crit,foster,A,convenient,convenient,problematic,priority,spec_prior
usual,very_crit,foster,A,convenient,convenient,problematic,not_recom,not_recom
usual,very_crit,foster,A,convenient,inconv,nonprob,recommended,spec_prior
usual,very_crit,foster,A,convenient,inconv,nonprob,priority,spec_prior
usual,very_crit,foster,A,convenient,inconv,nonprob,not_recom,not_recom
usual,very_crit,foster,A,convenient,inconv,slightly_prob,recommended,spec_prior
usual,very_crit,foster,A,convenient,inconv,slightly_prob,priority,spec_prior
usual,very_crit,foster,A,convenient,inconv,slightly_prob,not_recom,not_recom
usual,very_crit,foster,A,convenient,inconv,problematic,recommended,spec_prior
usual,very_crit,foster,A,convenient,inconv,problematic,priority,spec_prior
usual,very_crit,foster,A,convenient,inconv,problematic,not_recom,not_recom
usual,very_crit,foster,A,less_conv,convenient,nonprob,recommended,spec_prior
usual,very_crit,foster,A,less_conv,convenient,nonprob,priority,spec_prior
usual,very_crit,foster,A,less_conv,convenient,nonprob,not_recom,not_recom
usual,very_crit,foster,A,less_conv,convenient,slightly_prob,recommended,spec_prior
usual,very_crit,foster,A,less_conv,convenient,slightly_prob,priority,spec_prior
usual,very_crit,foster,A,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,very_crit,foster,A,less_conv,convenient,problematic,recommended,spec_prior
usual,very_crit,foster,A,less_conv,convenient,problematic,priority,spec_prior
usual,very_crit,foster,A,less_conv,convenient,problematic,not_recom,not_recom
usual,very_crit,foster,A,less_conv,inconv,nonprob,recommended,spec_prior
usual,very_crit,foster,A,less_conv,inconv,nonprob,priority,spec_prior
usual,very_crit,foster,A,less_conv,inconv,nonprob,not_recom,not_recom
usual,very_crit,foster,A,less_conv,inconv,slightly_prob,recommended,spec_prior
usual,very_crit,foster,A,less_conv,inconv,slightly_prob,priority,spec_prior
usual,very_crit,foster,A,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,very_crit,foster,A,less_conv,inconv,problematic,recommended,spec_prior
usual,very_crit,foster,A,less_conv,inconv,problematic,priority,spec_prior
usual,very_crit,foster,A,less_conv,inconv,problematic,not_recom,not_recom
usual,very_crit,foster,A,critical,convenient,nonprob,recommended,spec_prior
usual,very_crit,foster,A,critical,convenient,nonprob,priority,spec_prior
usual,very_crit,foster,A,critical,convenient,nonprob,not_recom,not_recom
usual,very_crit,foster,A,critical,convenient,slightly_prob,recommended,spec_prior
usual,very_crit,foster,A,critical,convenient,slightly_prob,priority,spec_prior
usual,very_crit,foster,A,critical,convenient,slightly_prob,not_recom,not_recom
usual,very_crit,foster,A,critical,convenient,problematic,recommended,spec_prior
usual,very_crit,foster,A,critical,convenient,problematic,priority,spec_prior
usual,very_crit,foster,A,critical,convenient,problematic,not_recom,not_recom
usual,very_crit,foster,A,critical,inconv,nonprob,recommended,spec_prior
usual,very_crit,foster,A,critical,inconv,nonprob,priority,spec_prior
usual,very_crit,foster,A,critical,inconv,nonprob,not_recom,not_recom
usual,very_crit,foster,A,critical,inconv,slightly_prob,recommended,spec_prior
usual,very_crit,foster,A,critical,inconv,slightly_prob,priority,spec_prior
usual,very_crit,foster,A,critical,inconv,slightly_prob,not_recom,not_recom
usual,very_crit,foster,A,critical,inconv,problematic,recommended,spec_prior
usual,very_crit,foster,A,critical,inconv,problematic,priority,spec_prior
usual,very_crit,foster,A,critical,inconv,problematic,not_recom,not_recom
usual,very_crit,foster,B,convenient,convenient,nonprob,recommended,priority
usual,very_crit,foster,B,convenient,convenient,nonprob,priority,spec_prior
usual,very_crit,foster,B,convenient,convenient,nonprob,not_recom,not_recom
usual,very_crit,foster,B,convenient,convenient,slightly_prob,recommended,priority
usual,very_crit,foster,B,convenient,convenient,slightly_prob,priority,spec_prior
usual,very_crit,foster,B,convenient,convenient,slightly_prob,not_recom,not_recom
usual,very_crit,foster,B,convenient,convenient,problematic,recommended,spec_prior
usual,very_crit,foster,B,convenient,convenient,problematic,priority,spec_prior
usual,very_crit,foster,B,convenient,convenient,problematic,not_recom,not_recom
usual,very_crit,foster,B,convenient,inconv,nonprob,recommended,spec_prior
usual,very_crit,foster,B,convenient,inconv,nonprob,priority,spec_prior
usual,very_crit,foster,B,convenient,inconv,nonprob,not_recom,not_recom
usual,very_crit,foster,B,convenient,inconv,slightly_prob,recommended,spec_prior
usual,very_crit,foster,B,convenient,inconv,slightly_prob,priority,spec_prior
usual,very_crit,foster,B,convenient,inconv,slightly_prob,not_recom,not_recom
usual,very_crit,foster,B,convenient,inconv,problematic,recommended,spec_prior
usual,very_crit,foster,B,convenient,inconv,problematic,priority,spec_prior
usual,very_crit,foster,B,convenient,inconv,problematic,not_recom,not_recom
usual,very_crit,foster,B,less_conv,convenient,nonprob,recommended,spec_prior
usual,very_crit,foster,B,less_conv,convenient,nonprob,priority,spec_prior
usual,very_crit,foster,B,less_conv,convenient,nonprob,not_recom,not_recom
usual,very_crit,foster,B,less_conv,convenient,slightly_prob,recommended,spec_prior
usual,very_crit,foster,B,less_conv,convenient,slightly_prob,priority,spec_prior
usual,very_crit,foster,B,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,very_crit,foster,B,less_conv,convenient,problematic,recommended,spec_prior
usual,very_crit,foster,B,less_conv,convenient,problematic,priority,spec_prior
usual,very_crit,foster,B,less_conv,convenient,problematic,not_recom,not_recom
usual,very_crit,foster,B,less_conv,inconv,nonprob,recommended,spec_prior
usual,very_crit,foster,B,less_conv,inconv,nonprob,priority,spec_prior
usual,very_crit,foster,B,less_conv,inconv,nonprob,not_recom,not_recom
usual,very_crit,foster,B,less_conv,inconv,slightly_prob,recommended,spec_prior
usual,very_crit,foster,B,less_conv,inconv,slightly_prob,priority,spec_prior
usual,very_crit,foster,B,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,very_crit,foster,B,less_conv,inconv,problematic,recommended,spec_prior
usual,very_crit,foster,B,less_conv,inconv,problematic,priority,spec_prior
usual,very_crit,foster,B,less_conv,inconv,problematic,not_recom,not_recom
usual,very_crit,foster,B,critical,convenient,nonprob,recommended,spec_prior
usual,very_crit,foster,B,critical,convenient,nonprob,priority,spec_prior
usual,very_crit,foster,B,critical,convenient,nonprob,not_recom,not_recom
usual,very_crit,foster,B,critical,convenient,slightly_prob,recommended,spec_prior
usual,very_crit,foster,B,critical,convenient,slightly_prob,priority,spec_prior
usual,very_crit,foster,B,critical,convenient,slightly_prob,not_recom,not_recom
usual,very_crit,foster,B,critical,convenient,problematic,recommended,spec_prior
usual,very_crit,foster,B,critical,convenient,problematic,priority,spec_prior
usual,very_crit,foster,B,critical,convenient,problematic,not_recom,not_recom
usual,very_crit,foster,B,critical,inconv,nonprob,recommended,spec_prior
usual,very_crit,foster,B,critical,inconv,nonprob,priority,spec_prior
usual,very_crit,foster,B,critical,inconv,nonprob,not_recom,not_recom
usual,very_crit,foster,B,critical,inconv,slightly_prob,recommended,spec_prior
usual,very_crit,foster,B,critical,inconv,slightly_prob,priority,spec_prior
usual,very_crit,foster,B,critical,inconv,slightly_prob,not_recom,not_recom
usual,very_crit,foster,B,critical,inconv,problematic,recommended,spec_prior
usual,very_crit,foster,B,critical,inconv,problematic,priority,spec_prior
usual,very_crit,foster,B,critical,inconv,problematic,not_recom,not_recom
usual,very_crit,foster,C,convenient,convenient,nonprob,recommended,priority
usual,very_crit,foster,C,convenient,convenient,nonprob,priority,spec_prior
usual,very_crit,foster,C,convenient,convenient,nonprob,not_recom,not_recom
usual,very_crit,foster,C,convenient,convenient,slightly_prob,recommended,priority
